software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,deprecated_at,deprecated_reason,product_id,cpe_coverage_flag,data_quality_notes
HashiCorp Boundary,cpe:2.3:a:hashicorp:boundary:0.1.8:*:*:*:*:*:*:*,hashicorp,boundary,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hashicorp%20boundary,2026-04-01,2026-07-11,not in regen,hashicorp-boundary,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
HashiCorp Consul Connect (Service Mesh),,,,,not_found,,2026-04-01,2026-07-11,not in regen,hashicorp-consul-connect-service-mesh,cpe_not_found_pending_nvd,'HashiCorp Consul Connect (Service Mesh)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
HashiCorp Vault,cpe:2.3:a:hashicorp:vault:0.1.0:*:*:*:*:*:*:*,hashicorp,vault,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hashicorp%20vault,2026-07-14,2026-07-14,not in regen,,,
HashiCorp Vault Transit,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hashicorp-vault-transit,cpe_not_found_pending_nvd,'HashiCorp Vault Transit' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
HiddenLayer Model Scanner,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hiddenlayer-model-scanner,cpe_not_found_pending_nvd,'HiddenLayer Model Scanner' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
HIPAA (Quantum Security Rule),,,,,not_found,,2026-04-01,2026-07-11,not in regen,hipaa-quantum-security-rule,cpe_not_found_pending_nvd,'HIPAA (Quantum Security Rule)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Hitachi DoMobile,,,,,not_found,,2026-07-14,,,,,
HP Enterprise Printers PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hp-enterprise-printers-pqc,cpe_not_found_pending_nvd,'HP Enterprise Printers PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
HPE Alletra MP,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hpe-alletra-mp,cpe_not_found_pending_nvd,'HPE Alletra MP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
HPE ProLiant Gen12,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hpe-proliant-gen12,cpe_not_found_pending_nvd,'HPE ProLiant Gen12' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
HQC Algorithm,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Huawei PQC Network Security,,,,,not_found,,2026-04-01,2026-07-11,not in regen,huawei-pqc-network-security,cpe_not_found_pending_nvd,'Huawei PQC Network Security' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Hyland OnBase,cpe:2.3:a:hyland:onbase:18.0.0.0:*:*:*:*:*:*:*,hyland,onbase,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hyland%20onbase,2026-04-01,2026-07-11,not in regen,hyland-onbase,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Hyperledger Aries (ACA-Py),,,,,not_found,,2026-04-01,2026-07-11,not in regen,hyperledger-aries-aca-py,cpe_not_found_pending_nvd,'Hyperledger Aries (ACA-Py)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Hyperledger Besu,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hyperledger-besu,cpe_not_found_pending_nvd,'Hyperledger Besu' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Hyperledger Fabric,cpe:2.3:a:hyperledger:fabric:1.4.0:*:*:*:*:*:*:*,hyperledger,fabric,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hyperledger%20fabric,2026-04-01,2026-07-11,not in regen,hyperledger-fabric,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Hyperledger Fabric 3.0 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,hyperledger-fabric-3-0-pqc,cpe_not_found_pending_nvd,'Hyperledger Fabric 3.0 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
I4P Trident HSM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,i4p-trident-hsm,cpe_not_found_pending_nvd,'I4P Trident HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM Aspera,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-aspera,cpe_not_found_pending_nvd,'IBM Aspera' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM Cloud HSM (Utimaco),,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-cloud-hsm-utimaco,cpe_not_found_pending_nvd,'IBM Cloud HSM (Utimaco)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM Db2,cpe:2.3:a:ibm:db2:-:*:*:*:*:*:*:*,ibm,db2,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ibm%20db2,2026-04-01,2026-07-11,not in regen,ibm-db2,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
IBM Guardium Key Lifecycle Manager,cpe:2.3:a:ibm:security_guardium_key_lifecycle_manager:4.1.0:*:*:*:*:*:*:*,ibm,security_guardium_key_lifecycle_manager,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ibm%20guardium%20key%20lifecycle%20manager,2026-07-14,2026-07-14,not in regen,,,
IBM Guardium Quantum Safe,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-guardium-quantum-safe,cpe_not_found_pending_nvd,'IBM Guardium Quantum Safe' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM Guardium Safe,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-guardium-safe,cpe_not_found_pending_nvd,'IBM Guardium Safe' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM LinuxONE PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-linuxone-pqc,cpe_not_found_pending_nvd,'IBM LinuxONE PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM MQ,cpe:2.3:a:ibm:websphere_mq:-:*:*:*:*:*:*:*,ibm,websphere_mq,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ibm%20mq,2026-04-01,2026-07-11,not in regen,ibm-mq,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
IBM Quantum Safe Toolkit,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-quantum-safe-toolkit,cpe_not_found_pending_nvd,'IBM Quantum Safe Toolkit' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM Security Guardium Data Protection,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-security-guardium-data-protection,cpe_not_found_pending_nvd,'IBM Security Guardium Data Protection' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM Storage Scale 5.2,cpe:2.3:a:ibm:storage_scale:5.2.3.0:*:*:*:*:*:*:*,ibm,storage_scale,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ibm%20storage%20scale%205.2,2026-04-01,2026-07-11,not in regen,ibm-storage-scale-5-2,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
IBM z/OS Cryptographic Services (ICSF),,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-z-os-cryptographic-services-icsf,cpe_not_found_pending_nvd,'IBM z/OS Cryptographic Services (ICSF)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM z/VSE,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-z-vse,cpe_not_found_pending_nvd,'IBM z/VSE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IBM z17 Quantum Safe,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ibm-z17-quantum-safe,cpe_not_found_pending_nvd,'IBM z17 Quantum Safe' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
ID Quantique Cerberis XGR QKD,,,,,not_found,,2026-04-01,2026-07-11,not in regen,id-quantique-cerberis-xgr-qkd,cpe_not_found_pending_nvd,'ID Quantique Cerberis XGR QKD' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
ID Quantique Quantis QRNG,,,,,not_found,,2026-04-01,2026-07-11,not in regen,id-quantique-quantis-qrng,cpe_not_found_pending_nvd,'ID Quantique Quantis QRNG' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IDEMIA Digital Identity Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,idemia-digital-identity-platform,cpe_not_found_pending_nvd,'IDEMIA Digital Identity Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IDEMIA PQC Accelerator,,,,,not_found,,2026-04-01,2026-07-11,not in regen,idemia-pqc-accelerator,cpe_not_found_pending_nvd,'IDEMIA PQC Accelerator' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IDEMIA PQC Secure Element,,,,,not_found,,2026-04-01,2026-07-11,not in regen,idemia-pqc-secure-element,cpe_not_found_pending_nvd,'IDEMIA PQC Secure Element' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Imperva WAF,,,,,not_found,,2026-04-01,2026-07-11,not in regen,imperva-waf,cpe_not_found_pending_nvd,'Imperva WAF' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Infineon AURIX TC49 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,infineon-aurix-tc49-pqc,cpe_not_found_pending_nvd,'Infineon AURIX TC49 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Infineon OPTIGA TPM SLB 9672,,,,,not_found,,2026-04-01,2026-07-11,not in regen,infineon-optiga-tpm-slb-9672,cpe_not_found_pending_nvd,'Infineon OPTIGA TPM SLB 9672' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Infineon PSOC Control C3 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,infineon-psoc-control-c3-pqc,cpe_not_found_pending_nvd,'Infineon PSOC Control C3 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Infineon TEGRION SLC27 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,infineon-tegrion-slc27-pqc,cpe_not_found_pending_nvd,'Infineon TEGRION SLC27 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Infineon TEGRION SLI22 Automotive,,,,,not_found,,2026-04-01,2026-07-11,not in regen,infineon-tegrion-sli22-automotive,cpe_not_found_pending_nvd,'Infineon TEGRION SLI22 Automotive' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Intel Platform Trust Technology (PTT),,,,,not_found,,2026-04-01,2026-07-11,not in regen,intel-platform-trust-technology-ptt,cpe_not_found_pending_nvd,'Intel Platform Trust Technology (PTT)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Intel TDX (Trust Domain Extensions),,,,,not_found,,2026-04-01,2026-07-11,not in regen,intel-tdx-trust-domain-extensions,cpe_not_found_pending_nvd,'Intel TDX (Trust Domain Extensions)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Internxt Drive PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,internxt-drive-pqc,cpe_not_found_pending_nvd,'Internxt Drive PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Inturai PQ Station ESP32,,,,,not_found,,2026-04-01,2026-07-11,not in regen,inturai-pq-station-esp32,cpe_not_found_pending_nvd,'Inturai PQ Station ESP32' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
iOS 26 / macOS 26,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ios-26-macos-26,cpe_not_found_pending_nvd,'iOS 26 / macOS 26' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IOTA,,,,,not_found,,2026-04-01,2026-07-11,not in regen,iota,cpe_not_found_pending_nvd,'IOTA' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IP Cores PQC1,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ip-cores-pqc1,cpe_not_found_pending_nvd,'IP Cores PQC1' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
IronCore Labs SaaS Shield,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ironcore-labs-saas-shield,cpe_not_found_pending_nvd,'IronCore Labs SaaS Shield' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
ISARA Advance,,,,,not_found,,2026-04-01,2026-07-11,not in regen,isara-advance,cpe_not_found_pending_nvd,'ISARA Advance' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
