Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified,binding_force,source_class,trusted_source_linked_at
United Kingdom,GB,NCSC,,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Migration,2031,2035,NCSC Full Migration Phase,"Complete migration to PQC for all systems, services, and products.",https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,no,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UK-NCSC-Migration-Timelines-2025,government,,,SOFT,united-kingdom-ncsc-ncsc-full-migration-phase,2026-09-25,recommendation,primary,
United Kingdom,GB,NCSC,NCSC,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Deadline,2035,2035,Complete migration to PQC,"Indicative target for organisations to complete migration to PQC of all systems, services and products by 2035.",https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Unverified — needs review,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,no,NCSC,url_authoritative,registered,"2026-09-25: SourceDate filled (was empty) from the NCSC migration-timelines guidance this row cites, published 2025-03-20. The row STAYS withheld by user ruling: NCSC calls 2035 an 'indicative target', which is future-target language rather than a confirmed regulatory deadline. A withheld row with no source date is a separate defect from the withholding itself, so it is fixed regardless.",active,,,,UK-NCSC-Migration-Timelines-2025,government,true,,SOFT,united-kingdom-ncsc-full-pqc-compliance,2026-09-25,recommendation,primary,
United States,US,White House,The White House,,Milestone,Policy,2022,2022,NSM-10 Published,National Security Memorandum on Promoting U.S. Leadership in Quantum Computing while Mitigating Risks to Vulnerable Cryptographic Systems.,https://bidenwhitehouse.archives.gov/briefing-room/statements-releases/2022/05/04/national-security-memorandum-on-promoting-united-states-leadership-in-quantum-computing-while-mitigating-risks-to-vulnerable-cryptographic-systems/,,Validated,omb,timeline/United_States_White_House_NSM-10_Published.html,yes,White House,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,NSM-10,NSM-10,government,,,HARD,united-states-white-house-nsm-10-published,2026-09-25,mandatory_for_scope,primary,
United States,US,OMB,Office of Management and Budget,,Milestone,Policy,2022,2022,M-23-02 Cryptographic Inventory,OMB Memorandum requiring federal agencies to submit cryptographic system inventories per NSM-10.,https://www.whitehouse.gov/wp-content/uploads/2022/11/M-23-02-M-Memo-on-Migrating-to-Post-Quantum-Cryptography.pdf,2022-11-18,Validated,omb,timeline/United_States_OMB_M-23-02_Cryptographic_Inventory.pdf,yes,OMB,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,NSM-10,OMB-M-23-02,government,,,HARD,united-states-omb-m-23-02-cryptographic-inventory,2026-09-25,mandatory_for_scope,primary,
United States,US,Congress,United States Congress,,Milestone,Policy,2022,2022,Quantum Computing Cybersecurity Preparedness Act,H.R.7535 signed into law requiring OMB to prioritize federal agency migration to PQC.,https://www.govinfo.gov/content/pkg/PLAW-117publ260/pdf/PLAW-117publ260.pdf,2022-12-21,Validated,us-congress,timeline/United_States_Congress_Quantum_Computing_Cybersecurity_Preparedness_Act.pdf,yes,Congress,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,H.R.7535,US-QCCPA-2022,government,,,HARD,united-states-congress-quantum-computing-cybersecurity-preparedness-act,2026-09-25,binding,primary,
United States,US,NSA,National Security Agency,,Milestone,Policy,2022,2022,CNSA 2.0 Published,NSA publishes Commercial National Security Algorithm Suite 2.0 with quantum-resistant algorithm requirements.,https://www.nsa.gov/Press-Room/News-Highlights/Article/Article/3148990/nsa-releases-future-quantum-resistant-qr-algorithm-requirements-for-national-se/,2022-09-07,Validated,nsa-media,timeline/United_States_NSA_CNSA_2.0_Advisory_PressRelease.html,yes,NSA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: SourceUrl/local_file upgraded from thin quantum.gov mirror (1,966 chars, no article body) to NSA's own press-room article on nsa.gov (7,338 chars, full text).",active,,,CNSA 2.0,NSA CNSA 2.0,government,,,HARD,united-states-nsa-cnsa-2-0-published,2026-08-16,mandatory_for_scope,primary,
United States,US,NSA,National Security Agency,,Phase,Migration,2022,2025,Software/Firmware Signing Transition,Begin transitioning immediately; support and prefer CNSA 2.0 by 2025 for software and firmware signing.,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,2022-09,Completed,nsa-media,timeline/US_NSA_CNSA_2.0_Advisory_2025.pdf,no,NSA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [remediation 2026-07-16] verified vs primary NSA CNSA 2.0 advisory (2022, table unchanged through 2026); 'support and prefer by 2025' milestone has passed and is unrevised -> Completed. SourceUrl corrected from quantum.gov secondary summary to the primary NSA PDF. Binding 'exclusively use' mandate for this category is 2030 (separate row).",active,,,CNSA-2.0,,government,,,SOFT,united-states-nsa-software-firmware-signing-transition,2026-09-25,recommendation,primary,
United States,US,NIST/NSA,National Institute of Standards and Technology / NSA,,Phase,Discovery,2022,2022,National Security Memorandum on Quantum Computing Risk (NSM-10),"NSM-10 directs a set of PQC migration actions across NIST, NSA, CISA and OMB -- including a working group, the NCCoE migration project, critical-infrastructure engagement, deprecation-timeline requirements and inventorying all non-NSS cryptographic systems -- alongside promoting US quantum-computing leadership. Cryptographic inventory is one sub-directive among many, not the memorandum's overall subject.",https://bidenwhitehouse.archives.gov/briefing-room/statements-releases/2022/05/04/national-security-memorandum-on-promoting-united-states-leadership-in-quantum-computing-while-mitigating-risks-to-vulnerable-cryptographic-systems/,2022-05-04,Validated,nist-csrc,timeline/United_States_White_House_NSM-10_Published.html,no,NIST/NSA,url_authoritative,registered,"2026-09-25: EndYear corrected 2026 -> 2022. NSM-10 is dated 2022-05-04 and its directives carry their own individual deadlines; the stored 2026 end year was the intake default, not a value the memorandum states.",active,,,NSM-10,NSM-10,government,,,,united-states-nist-nsa-cryptographic-inventory,2026-09-25,,,
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2024,2024,"FIPS 203, 204, 205 Published","NIST releases its first three finalized post-quantum cryptography standards: FIPS 203 (ML-KEM), FIPS 204 (ML-DSA) and FIPS 205 (SLH-DSA).",https://www.nist.gov/news-events/news/2024/08/nist-releases-first-3-finalized-post-quantum-encryption-standards,2024-08-13,Validated,nist,timeline/United_States_NIST_FIPS_203_204_205_Published_Announcement.html,yes,NIST,url_authoritative,registered,2026-09-25 timeline review: re-sourced from the FIPS 203 document (which supports FIPS 203 only) to NIST's announcement of all three standards; withheld until re-reviewed.,active,,,FIPS-203;FIPS-204;FIPS-205,,standards,,,,united-states-nist-fips-203-204-205-published,2026-09-25,informational,primary,
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Guidance,2024,2024,NIST IR 8547 Transition Guidance (Draft),"NIST publishes Initial Public Draft guidance for transition to PQC standards, proposing deprecation timelines.",https://csrc.nist.gov/pubs/ir/8547/ipd,2024-11-12,Validated,nist-csrc,timeline/united-states-nist-nist-ir-8547-transition-guidance-draft.pdf,yes,NIST,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,NIST IR 8547,NIST IR 8547;NIST IR 8547,standards,,,DRAFT,united-states-nist-nist-ir-8547-transition-guidance-draft,2026-08-16,draft,primary,
United States,US,White House,Office of Management and Budget,,Milestone,Policy,2024,2024,PQC Report to Congress,"OMB's July 2024 Report on Post-Quantum Cryptography to Congress, required by the Quantum Computing Cybersecurity Preparedness Act, projects approximately $7.1 billion (in 2024 dollars) as the government-wide cost to migrate prioritized information systems to PQC between 2025 and 2035.",https://bidenwhitehouse.archives.gov/wp-content/uploads/2024/07/REF_PQC-Report_FINAL_Send.pdf,2024-07,Validated,omb,timeline/United_States_White_House_PQC_Report_to_Congress.pdf,yes,White House,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-09-01: confirmed month-only precision -- cover states only ""July 2024""; checked Timeline + Conclusion sections, no day-level date found.",active,,,White House Report on Post-Quantum Cryptography,WH-PQC-Report-2024,government,,,,united-states-white-house-pqc-report-to-congress,2026-09-25,informational,primary,
United States,US,NSA,National Security Agency,,Milestone,Policy,2022,2022,CNSA 2.0 Algorithms Revised,"NSA releases the Commercial National Security Algorithm Suite 2.0 (CNSA 2.0) Cybersecurity Advisory to notify National Security Systems owners, operators and vendors of future quantum-resistant algorithm requirements for NSS.",https://www.nsa.gov/Press-Room/Press-Releases-Statements/Press-Release-View/Article/3148990/nsa-releases-future-quantum-resistant-qr-algorithm-requirements-for-national-se/,2022-09-07,Validated,nsa-media,timeline/united-states-nsa-cnsa-2-0-algorithms-revised.html,yes,NSA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,CNSA-2.0,NSA CNSA 2.0 FAQ,government,,,HARD,united-states-nsa-cnsa-2-0-algorithms-revised,2026-09-25,mandatory_for_scope,primary,
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Guidance,2024,2024,Automated PQC Discovery Strategy,CISA publishes Strategy for Migrating to Automated Post-Quantum Cryptography Discovery and Inventory Tools.,https://www.cisa.gov/sites/default/files/2024-09/Strategy-for-Migrating-to-Automated-PQC-Discovery-and-Inventory-Tools.pdf,2024-08-15,Validated,cisa,timeline/United_States_CISA_Automated_PQC_Discovery_Strategy.pdf,yes,CISA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,US-CISA-ACDI-Strategy-2024,government,,,HARD,united-states-cisa-automated-pqc-discovery-strategy,2026-09-25,mandatory_for_scope,primary,
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Guidance,2024,2024,PQC Considerations for OT,CISA publishes Post-Quantum Considerations for Operational Technology guidance for critical infrastructure.,https://www.cisa.gov/sites/default/files/2024-10/Post-Quantum%20Considerations%20for%20Operational%20Technology%20(508).pdf,2024-10,Validated,cisa,timeline/United_States_CISA_PQC_Considerations_for_OT.pdf,yes,CISA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-09-01: confirmed month-only precision -- cover explicitly states ""Publication: October 2024"", CISA's own stated precision.",active,,,,US-CISA-PQC-OT-2024,government,,,SOFT,united-states-cisa-pqc-considerations-for-ot,2026-09-25,recommendation,primary,
United States,US,NSA,National Security Agency,,Phase,Migration,2025,2025,Web/Cloud Services Transition,Support and prefer CNSA 2.0 by 2025 for web browsers/servers and cloud services.,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,2022-09,Completed,nsa-media,timeline/US_NSA_CNSA_2.0_Advisory_2025.pdf,no,NSA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). [remediation 2026-07-16] verified vs primary NSA CNSA 2.0 advisory (2022, table unchanged through 2026); 'support and prefer by 2025' milestone has passed and is unrevised -> Completed. SourceUrl corrected from quantum.gov secondary summary to the primary NSA PDF. Binding 'exclusively use' mandate for this category is 2033 (separate row).",active,,,CNSA-2.0,,government,,,HARD,united-states-nsa-web-cloud-services-transition,2026-09-25,mandatory_for_scope,primary,
United States,US,NSA,National Security Agency,,Phase,Migration,2026,2026,Traditional Networking Transition,"Support and prefer CNSA 2.0 by 2026 for traditional networking equipment (VPNs, routers).",https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,2022-09,Validated,nsa-media,timeline/US_NSA_CNSA_2.0_Advisory_2025.pdf,no,NSA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,CNSA-2.0,NSA CNSA 2.0,government,,,HARD,united-states-nsa-traditional-networking-transition,2026-08-16,mandatory_for_scope,primary,
