product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
filevault-macos,FileVault (macOS),FIPS 140-3,5101,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5101,no_pqc_cert_classical_only,url_authoritative,CMVP #5101: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
filevault-macos,FileVault (macOS),FIPS 140-3,5108,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5108,no_pqc_cert_classical_only,url_authoritative,CMVP #5108: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
filevault-macos,FileVault (macOS),FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
filevault-macos,FileVault (macOS),FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202,no_pqc_cert_classical_only,url_authoritative,CMVP #5202: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
filevault-macos,FileVault (macOS),FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201,no_pqc_cert_classical_only,url_authoritative,CMVP #5201: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
forcepoint-dlp,Forcepoint DLP,FIPS 140-3,4835,Forcepoint,Forcepoint NGFW Cryptographic Kernel Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4835,no_pqc_cert_classical_only,url_authoritative,CMVP #4835: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortanix-data-security-manager,Fortanix Data Security Manager,ACVP,A5344,"Fortanix, Inc.",Fortanix Crypto Algorithm Library,LMS,,Active,2024-05-22,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=17995,pqc_cert_present,url_authoritative,CMVP #A5344: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A5344,2026-05-06
fortanix-data-security-manager,Fortanix Data Security Manager,FIPS 140-3,4139,"Fortanix, Inc.",Fortanix SDKMS Appliance,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-01-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4139,no_pqc_cert_classical_only,url_authoritative,CMVP #4139: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortanix-pqc-central,Fortanix PQC Central,FIPS 140-3,4139,"Fortanix, Inc.",Fortanix SDKMS Appliance,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-01-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4139,no_pqc_cert_classical_only,url_authoritative,CMVP #4139: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiauthenticator,Fortinet FortiAuthenticator,FIPS 140-3,4362,"Fortinet, Inc.",FortiManager 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4362,no_pqc_cert_classical_only,url_authoritative,CMVP #4362: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiauthenticator,Fortinet FortiAuthenticator,FIPS 140-3,4443,"Fortinet, Inc.",FortiOS 6.4/7.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4443,no_pqc_cert_classical_only,url_authoritative,CMVP #4443: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiauthenticator,Fortinet FortiAuthenticator,FIPS 140-3,4931,Fortinet Technologies Inc.,FortiClient Crypto Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4931,no_pqc_cert_classical_only,url_authoritative,CMVP #4931: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-fortios,Fortinet FortiGate (FortiOS),FIPS 140-3,4613,"Fortinet, Inc.",FortiGate-5001E1 Blade with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4613,no_pqc_cert_classical_only,url_authoritative,CMVP #4613: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-fortios,Fortinet FortiGate (FortiOS),FIPS 140-3,4612,"Fortinet, Inc.",FortiGate-600D/1200D/1500D/3000D/3700D and FortiGate-5001D with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4612,no_pqc_cert_classical_only,url_authoritative,CMVP #4612: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-fortios,Fortinet FortiGate (FortiOS),FIPS 140-3,4611,"Fortinet, Inc.",FortiGate-61E/61F/81E/101E/101F and FortiWiFi-61E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4611,no_pqc_cert_classical_only,url_authoritative,CMVP #4611: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-fortios,Fortinet FortiGate (FortiOS),FIPS 140-3,4610,"Fortinet, Inc.",FortiGate-3401E/3601E/3960E/3980E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4610,no_pqc_cert_classical_only,url_authoritative,CMVP #4610: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-fortios,Fortinet FortiGate (FortiOS),FIPS 140-3,4609,"Fortinet, Inc.",FortiGate-201E/301E/401E/501E/601E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4609,no_pqc_cert_classical_only,url_authoritative,CMVP #4609: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-rugged,Fortinet FortiGate-Rugged,FIPS 140-3,4362,"Fortinet, Inc.",FortiManager 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4362,no_pqc_cert_classical_only,url_authoritative,CMVP #4362: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-rugged,Fortinet FortiGate-Rugged,FIPS 140-3,4443,"Fortinet, Inc.",FortiOS 6.4/7.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4443,no_pqc_cert_classical_only,url_authoritative,CMVP #4443: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortigate-rugged,Fortinet FortiGate-Rugged,FIPS 140-3,4931,Fortinet Technologies Inc.,FortiClient Crypto Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4931,no_pqc_cert_classical_only,url_authoritative,CMVP #4931: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortimanager,Fortinet FortiManager,FIPS 140-3,4613,"Fortinet, Inc.",FortiGate-5001E1 Blade with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4613,no_pqc_cert_classical_only,url_authoritative,CMVP #4613: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortimanager,Fortinet FortiManager,FIPS 140-3,4612,"Fortinet, Inc.",FortiGate-600D/1200D/1500D/3000D/3700D and FortiGate-5001D with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4612,no_pqc_cert_classical_only,url_authoritative,CMVP #4612: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortimanager,Fortinet FortiManager,FIPS 140-3,4611,"Fortinet, Inc.",FortiGate-61E/61F/81E/101E/101F and FortiWiFi-61E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4611,no_pqc_cert_classical_only,url_authoritative,CMVP #4611: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortimanager,Fortinet FortiManager,FIPS 140-3,4610,"Fortinet, Inc.",FortiGate-3401E/3601E/3960E/3980E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4610,no_pqc_cert_classical_only,url_authoritative,CMVP #4610: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortimanager,Fortinet FortiManager,FIPS 140-3,4609,"Fortinet, Inc.",FortiGate-201E/301E/401E/501E/601E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4609,no_pqc_cert_classical_only,url_authoritative,CMVP #4609: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortios,Fortinet FortiOS,FIPS 140-3,3897,"Fortinet, Inc.",FortiWLM-100D and FortiWLM-1000D,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3897,no_pqc_cert_classical_only,url_authoritative,CMVP #3897: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortios,Fortinet FortiOS,FIPS 140-3,4362,"Fortinet, Inc.",FortiManager 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4362,no_pqc_cert_classical_only,url_authoritative,CMVP #4362: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortios,Fortinet FortiOS,FIPS 140-3,4361,"Fortinet, Inc.",FortiAnalyzer 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4361,no_pqc_cert_classical_only,url_authoritative,CMVP #4361: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortios,Fortinet FortiOS,FIPS 140-3,4443,"Fortinet, Inc.",FortiOS 6.4/7.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4443,no_pqc_cert_classical_only,url_authoritative,CMVP #4443: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortios,Fortinet FortiOS,FIPS 140-3,4931,Fortinet Technologies Inc.,FortiClient Crypto Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4931,no_pqc_cert_classical_only,url_authoritative,CMVP #4931: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiweb,Fortinet FortiWeb,FIPS 140-3,4613,"Fortinet, Inc.",FortiGate-5001E1 Blade with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4613,no_pqc_cert_classical_only,url_authoritative,CMVP #4613: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiweb,Fortinet FortiWeb,FIPS 140-3,4612,"Fortinet, Inc.",FortiGate-600D/1200D/1500D/3000D/3700D and FortiGate-5001D with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4612,no_pqc_cert_classical_only,url_authoritative,CMVP #4612: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiweb,Fortinet FortiWeb,FIPS 140-3,4611,"Fortinet, Inc.",FortiGate-61E/61F/81E/101E/101F and FortiWiFi-61E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4611,no_pqc_cert_classical_only,url_authoritative,CMVP #4611: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiweb,Fortinet FortiWeb,FIPS 140-3,4610,"Fortinet, Inc.",FortiGate-3401E/3601E/3960E/3980E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4610,no_pqc_cert_classical_only,url_authoritative,CMVP #4610: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
fortinet-fortiweb,Fortinet FortiWeb,FIPS 140-3,4609,"Fortinet, Inc.",FortiGate-201E/301E/401E/501E/601E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4609,no_pqc_cert_classical_only,url_authoritative,CMVP #4609: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
