product_id,software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,cpe_coverage_flag,data_quality_notes,deprecated_at,deprecated_reason
futurex-vectera-plus,Futurex Vectera Plus,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Futurex Vectera Plus' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
g-d-quantum-safe-sim-platform,G+D Quantum-Safe SIM Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'G+D Quantum-Safe SIM Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
garantir-garatrust,Garantir GaraTrust,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Garantir GaraTrust' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
general-dynamics-mission,General Dynamics Mission,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'General Dynamics Mission' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
genua-quantum-resistant-vpn,Genua Quantum-Resistant VPN,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Genua Quantum-Resistant VPN' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
giesecke-devrient-pqc-id-card,Giesecke+Devrient PQC ID Card,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Giesecke+Devrient PQC ID Card' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
github-actions,GitHub Actions,cpe:2.3:a:github:runner:2.298.2:*:*:*:*:*:*:*,github,runner,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=github%20actions,2026-04-01,cpe_partial_match,Partial CPE match for 'GitHub Actions'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=github%20actions.,,
github-copilot-security,GitHub Copilot Security,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GitHub Copilot Security' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
github-ssh-pqc,GitHub SSH PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GitHub SSH PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
gitlab-ci-cd,GitLab CI/CD,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GitLab CI/CD' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
globalsign-atlas-clm,GlobalSign Atlas CLM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GlobalSign Atlas CLM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
globalsign-digital-signing-service,GlobalSign Digital Signing Service,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GlobalSign Digital Signing Service' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
gmail-google-workspace,Gmail / Google Workspace,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Gmail / Google Workspace' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
gnupg,GnuPG,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GnuPG' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
gnutls,GnuTLS,cpe:2.3:a:gnu:gnutls:-:*:*:*:*:*:*:*,gnu,gnutls,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=gnu%20gnutls,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
go-stdlib-crypto-mlkem,Go stdlib crypto/mlkem,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Go stdlib crypto/mlkem' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
go-jose-v4,go-jose v4,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'go-jose v4' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-alts,Google ALTS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google ALTS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-chrome,Google Chrome,cpe:2.3:a:google:chrome:0.2.149.29:*:*:*:*:*:*:*,google,chrome,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=google%20chrome,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
google-cloud-cdn,Google Cloud CDN,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google Cloud CDN' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-cloud-hsm,Google Cloud HSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google Cloud HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-cloud-kms,Google Cloud KMS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google Cloud KMS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-cloud-kms-cloud-gateway,Google Cloud KMS (Cloud Gateway),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google Cloud KMS (Cloud Gateway)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-cloud-platform-gcp,Google Cloud Platform (GCP),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google Cloud Platform (GCP)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-gke,Google GKE,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google GKE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-opentitan,Google OpenTitan,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Google OpenTitan' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
google-tink,Google Tink,cpe:2.3:a:google:tink:1.0.0:*:*:*:*:*:*:*,google,tink,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=google%20tink,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
gpg-code-signing,GPG Code Signing,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GPG Code Signing' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
gsma-pq-telco-task-force,GSMA PQ Telco Task Force,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'GSMA PQ Telco Task Force' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
haproxy,HAProxy,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HAProxy' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hash-sigs,hash-sigs,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'hash-sigs' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hashicorp-boundary,HashiCorp Boundary,cpe:2.3:a:hashicorp:boundary:0.1.8:*:*:*:*:*:*:*,hashicorp,boundary,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hashicorp%20boundary,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
hashicorp-consul-connect-service-mesh,HashiCorp Consul Connect (Service Mesh),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HashiCorp Consul Connect (Service Mesh)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hashicorp-vault,HashiCorp Vault,cpe:2.3:a:hashicorp:vault:0.1.0:*:*:*:*:*:*:*,hashicorp,vault,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hashicorp%20vault,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
hashicorp-vault-transit,HashiCorp Vault Transit,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HashiCorp Vault Transit' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hiddenlayer-model-scanner,HiddenLayer Model Scanner,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HiddenLayer Model Scanner' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hipaa-quantum-security-rule,HIPAA (Quantum Security Rule),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HIPAA (Quantum Security Rule)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hitachi-domobile,Hitachi DoMobile,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Hitachi DoMobile' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hp-enterprise-printers-pqc,HP Enterprise Printers PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HP Enterprise Printers PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hpe-alletra-mp,HPE Alletra MP,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HPE Alletra MP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hpe-proliant-gen12,HPE ProLiant Gen12,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HPE ProLiant Gen12' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hqc-algorithm,HQC Algorithm,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'HQC Algorithm' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
huawei-pqc-network-security,Huawei PQC Network Security,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Huawei PQC Network Security' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hyland-onbase,Hyland OnBase,cpe:2.3:a:hyland:onbase:18.0.0.0:*:*:*:*:*:*:*,hyland,onbase,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hyland%20onbase,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
hyperledger-aries-aca-py,Hyperledger Aries (ACA-Py),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Hyperledger Aries (ACA-Py)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hyperledger-besu,Hyperledger Besu,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Hyperledger Besu' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
hyperledger-fabric,Hyperledger Fabric,cpe:2.3:a:hyperledger:fabric:1.4.0:*:*:*:*:*:*:*,hyperledger,fabric,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=hyperledger%20fabric,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
hyperledger-fabric-3-0-pqc,Hyperledger Fabric 3.0 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Hyperledger Fabric 3.0 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
i4p-trident-hsm,I4P Trident HSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'I4P Trident HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ibm-aspera,IBM Aspera,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'IBM Aspera' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ibm-cloud-hsm-utimaco,IBM Cloud HSM (Utimaco),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'IBM Cloud HSM (Utimaco)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ibm-db2,IBM Db2,cpe:2.3:a:ibm:db2:-:*:*:*:*:*:*:*,ibm,db2,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=ibm%20db2,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
ibm-guardium-key-lifecycle-manager,IBM Guardium Key Lifecycle Manager,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'IBM Guardium Key Lifecycle Manager' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ibm-guardium-quantum-safe,IBM Guardium Quantum Safe,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'IBM Guardium Quantum Safe' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ibm-guardium-safe,IBM Guardium Safe,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'IBM Guardium Safe' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ibm-linuxone-pqc,IBM LinuxONE PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'IBM LinuxONE PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
