xwalk_id,from_concept,to_concept,relationship_type,rationale_type,evidence,verified_date,verified_by,confidence
xw-365,RFC 8879,RFC 8446,subset_of,technical_dependency,"""This extension is only supported with TLS 1.3 [RFC8446] and newer... The compress_certificate extension is a unidirectional indication... defined in [RFC8446]""",2026-05-09,qwen3.6:27b,high
xw-366,NSM-10,NIST SP 800-208,intersects_with,policy_reference,"""the Secretary of Commerce, through the Director of NIST, shall initiate an open working group... to further advance adoption of quantum-resistant cryptography.""",2026-05-09,qwen3.6:27b,high
xw-367,NSM-10,OMB-M-23-02,intersects_with,policy_reference,"""the Director of OMB... shall establish requirements for inventorying all currently deployed cryptographic systems... These requirements shall include a list of key information technology (IT) assets to prioritize""",2026-05-09,qwen3.6:27b,high
xw-368,NSM-10,FIPS 203,intersects_with,policy_reference,"""Currently, the Director of the National Institute of Standards and Technology (NIST)... are each developing technical standards for quantum‑resistant cryptography... The first sets of these standards are expected to be released publicly by 2024.""",2026-05-09,qwen3.6:27b,medium
xw-369,NSM-10,FIPS 204,intersects_with,policy_reference,"""Currently, the Director of the National Institute of Standards and Technology (NIST)... are each developing technical standards for quantum‑resistant cryptography... The first sets of these standards are expected to be released publicly by 2024.""",2026-05-09,qwen3.6:27b,medium
xw-370,NSM-10,FIPS 205,intersects_with,policy_reference,"""Currently, the Director of the National Institute of Standards and Technology (NIST)... are each developing technical standards for quantum‑resistant cryptography... The first sets of these standards are expected to be released publicly by 2024.""",2026-05-09,qwen3.6:27b,medium
xw-371,NSM-10,US-CISA-PQC-OT-2024,intersects_with,policy_reference,"""the Secretary of Homeland Security, through the Director of the Cybersecurity and Infrastructure Security Agency (CISA)... shall engage with critical infrastructure... regarding the risks posed by quantum computers""",2026-05-09,qwen3.6:27b,medium
xw-372,NSM-10,NIST NCCoE SP 1800-38C,intersects_with,implementation_guidance,"""the Secretary of Commerce, through the Director of NIST, shall establish a “Migration to Post-Quantum Cryptography Project” at the National Cybersecurity Center of Excellence""",2026-05-09,qwen3.6:27b,medium
xw-373,PQCC-Inventory-Workbook-2025,PQCC-Migration-Roadmap-2025,intersects_with,implementation_guidance,"""For organizations gathering a Baseline Understanding of their assets as highlighted within the PQC Migration Roadmap, a critical step is creating a centralized inventory...""",2026-05-09,qwen3.6:27b,high
xw-374,EC-Recommendation-2024-1101,ENISA PQC Guidelines,intersects_with,policy_reference,"""This Commission Recommendation encourages Member States to work at EU-level closely with the Union’s cybersecurity experts... and with the European Union Agency for Cybersecurity (ENISA), on the evaluation and selection of the appropriate Post-Quantum Cryptography algorithms""",2026-05-09,qwen3.6:27b,high
xw-375,EC-Recommendation-2024-1101,EU-NIS-CG-Roadmap-v1.1,intersects_with,policy_reference,"""The Commission recommends that Member States take advantage of existing structures at Union level in the area of cybersecurity and establish a sub-group of the NIS Cooperation Group... to develop the Post-Quantum Cryptography Coordinated Implementation Roadmap""",2026-05-09,qwen3.6:27b,high
xw-376,EC-Recommendation-2024-1101,NIST IR 8545,intersects_with,policy_reference,"""Through the active participation of EU-funded researchers, the Union is already supporting the development and testing of Post-Quantum Cryptography algorithm candidates for standards in international Post-Quantum Cryptography selection processes.""",2026-05-09,qwen3.6:27b,medium
xw-377,EC-Recommendation-2024-1101,FIPS 203,intersects_with,policy_reference,"""Through the active participation of EU-funded researchers, the Union is already supporting the development and testing of Post-Quantum Cryptography algorithm candidates for standards in international Post-Quantum Cryptography selection processes.""",2026-05-09,qwen3.6:27b,medium
xw-378,EC-Recommendation-2024-1101,FIPS 204,intersects_with,policy_reference,"""Through the active participation of EU-funded researchers, the Union is already supporting the development and testing of Post-Quantum Cryptography algorithm candidates for standards in international Post-Quantum Cryptography selection processes.""",2026-05-09,qwen3.6:27b,medium
xw-379,EC-Recommendation-2024-1101,FIPS 205,intersects_with,policy_reference,"""Through the active participation of EU-funded researchers, the Union is already supporting the development and testing of Post-Quantum Cryptography algorithm candidates for standards in international Post-Quantum Cryptography selection processes.""",2026-05-09,qwen3.6:27b,medium
xw-380,EC-Recommendation-2024-1101,FIPS 206,intersects_with,policy_reference,"""Through the active participation of EU-funded researchers, the Union is already supporting the development and testing of Post-Quantum Cryptography algorithm candidates for standards in international Post-Quantum Cryptography selection processes.""",2026-05-09,qwen3.6:27b,medium
xw-381,EC-Recommendation-2024-1101,EU PQC Recommendation,equivalent,equivalence,"""COMMISSION RECOMMENDATION (EU) 2024/1101 of 11 April 2024 on a Coordinated Implementation Roadmap for the transition to Post-Quantum Cryptography""",2026-05-09,qwen3.6:27b,high
xw-382,EC-Recommendation-2024-1101,eIDAS-2-Regulation,intersects_with,policy_reference,"""Having regard to Directive (EU) 2022/2555... amending Regulation (EU) No 910/2014... (eIDAS)""",2026-05-09,qwen3.6:27b,medium
xw-383,EC-Recommendation-2024-1101,ETSI-GS-QKD-002,intersects_with,implementation_guidance,"""deployment across the Union of Post-Quantum Cryptography technologies into existing public administration systems and critical infrastructures via hybrid schemes that may combine Post-Quantum Cryptography with existing cryptographic approaches or with Quantum Key Distribution.""",2026-05-09,qwen3.6:27b,low
xw-384,CZ-NUKIB-Crypto-Requirements-2023,FIPS 203,intersects_with,technical_dependency,"""ML-KEM-1024 is the standardized version of the Kyber-1024 algorithm... For stand-alone use, implementation according to the NIST standard (FIPS 203) is required.""",2026-05-09,qwen3.6:27b,high
xw-385,EU-BSI-PQC-Joint-Statement-2024,ANSSI PQC Position Paper,intersects_with,policy_reference,"""For further in-depth recommendations and details, we refer to [3,4,5,6,7,8]. ... [3]: ANSSI, ANSSI views on the Post-Quantum Cryptography transition (2022)""",2026-05-09,qwen3.6:27b,high
xw-386,EU-BSI-PQC-Joint-Statement-2024,ANSSI PQC Follow-up Paper,intersects_with,policy_reference,"""For further in-depth recommendations and details, we refer to [3,4,5,6,7,8]. ... [4]: ANSSI, Follow up position paper on Post-Quantum Cryptography (2023)""",2026-05-09,qwen3.6:27b,high
xw-387,EU-BSI-PQC-Joint-Statement-2024,BSI TR-02102-1,intersects_with,policy_reference,"""For further in-depth recommendations and details, we refer to [3,4,5,6,7,8]. ... [5]: BSI, Quantum safe cryptography - fundamentals, current developments and recommendations (2021)""",2026-05-09,qwen3.6:27b,high
xw-388,EU-BSI-PQC-Joint-Statement-2024,PQCC-Migration-Roadmap-2025,intersects_with,policy_reference,"""For further in-depth recommendations and details, we refer to [3,4,5,6,7,8]. ... [6]: AIVD, CWI, and TNO, The PQC Migration Handbook (2023)""",2026-05-09,qwen3.6:27b,high
xw-389,EU-BSI-PQC-Joint-Statement-2024,BSI-ANSSI-QKD-Position-2024,intersects_with,policy_reference,"""For further in-depth recommendations and details, we refer to [3,4,5,6,7,8]. ... [7]: ANSSI, AIVD, BSI, Swedish Armed Forces, Position Paper on Quantum Key Distribution""",2026-05-09,qwen3.6:27b,high
xw-390,EU-BSI-PQC-Joint-Statement-2024,EC-Recommendation-2024-1101,intersects_with,policy_reference,"""...following a recommendation [9] of the European Commission. ... [9]: European Commission, Recommendation on a Coordinated Implementation Roadmap for the transition to Post-Quantum Cryptography""",2026-05-09,qwen3.6:27b,high
xw-391,EU-BSI-PQC-Joint-Statement-2024,GRI-Quantum-Threat-Timeline-2024,intersects_with,policy_reference,"""In an attempt to quantify the risk, the 2023 issue of the Quantum Threat Timeline [2] conducted a survey... [2]: Global Risk Institute, Quantum Threat Timeline 2023""",2026-05-09,qwen3.6:27b,high
xw-392,EU-BSI-PQC-Joint-Statement-2024,FIPS 203,intersects_with,policy_reference,"""Endorses NIST-standardized algorithms... new standards for post-quantum key establishment and signature algorithms have been published by NIST on August 13, 2024.""",2026-05-09,qwen3.6:27b,medium
xw-393,EU-BSI-PQC-Joint-Statement-2024,FIPS 204,intersects_with,policy_reference,"""Endorses NIST-standardized algorithms... new standards for post-quantum key establishment and signature algorithms have been published by NIST on August 13, 2024.""",2026-05-09,qwen3.6:27b,medium
xw-394,EU-BSI-PQC-Joint-Statement-2024,FIPS 205,intersects_with,policy_reference,"""Endorses NIST-standardized algorithms... new standards for post-quantum key establishment and signature algorithms have been published by NIST on August 13, 2024.""",2026-05-09,qwen3.6:27b,medium
xw-395,BSI-ANSSI-QKD-Position-2024,FIPS 203,intersects_with,policy_reference,"""In light of the urgent need to stop relying only on quantum-vulnerable public-key cryptography for key establishment, the clear priorities should therefore be the migration to post-quantum cryptography... a first selection of NIST standards will be available sometime in 2024.""",2026-05-09,qwen3.6:27b,high
xw-396,BSI-ANSSI-QKD-Position-2024,FIPS 204,intersects_with,policy_reference,"""In light of the urgent need to stop relying only on quantum-vulnerable public-key cryptography for key establishment, the clear priorities should therefore be the migration to post-quantum cryptography... a first selection of NIST standards will be available sometime in 2024.""",2026-05-09,qwen3.6:27b,high
xw-397,BSI-ANSSI-QKD-Position-2024,FIPS 205,intersects_with,policy_reference,"""In light of the urgent need to stop relying only on quantum-vulnerable public-key cryptography for key establishment, the clear priorities should therefore be the migration to post-quantum cryptography... a first selection of NIST standards will be available sometime in 2024.""",2026-05-09,qwen3.6:27b,high
xw-398,BSI-ANSSI-QKD-Position-2024,BSI TR-02102-1,intersects_with,policy_reference,"""Many national cybersecurity and communication security agencies have made recommendations [1, 4, 5, 6, 13, 14, 18]... for a timely migration to postquantum cryptography.""",2026-05-09,qwen3.6:27b,medium
xw-399,BSI-ANSSI-QKD-Position-2024,ANSSI PQC Position Paper,intersects_with,policy_reference,"""Many national cybersecurity and communication security agencies have made recommendations [1, 4, 5, 6, 13, 14, 18]... for a timely migration to postquantum cryptography.""",2026-05-09,qwen3.6:27b,medium
xw-400,BSI-ANSSI-QKD-Position-2024,ETSI-GS-QKD-002,intersects_with,technical_dependency,"""Several national cybersecurity and communication security agencies have published their position on the use of QKD or aspects of QKD security [2, 4, 5, 12, 15].""",2026-05-09,qwen3.6:27b,low
xw-401,BSI-ANSSI-QKD-Position-2024,NIST-SP-800-56C-R2,intersects_with,technical_dependency,"""For the vast majority of use cases where classical key agreement schemes are currently used it is not possible to use QKD in practice.""",2026-05-09,qwen3.6:27b,low
xw-402,BSI-ANSSI-QKD-Position-2024,ISO/IEC 14888-4:2024,intersects_with,policy_reference,"""Over the past few years, such so-called postquantum cryptography has undergone a rigorous standardisation process at NIST and is also the subject of ISO standardisation efforts.""",2026-05-09,qwen3.6:27b,medium
xw-403,BSI-ANSSI-QKD-Position-2024,EU PQC Recommendation,intersects_with,policy_reference,"""Large national and European projects are currently working on the development of QKD systems... most prominently the EuroQCI project initiated by the European Commission.""",2026-05-09,qwen3.6:27b,medium
xw-404,BSI-ANSSI-QKD-Position-2024,ENISA PQC Guidelines,intersects_with,policy_reference,"""Large national and European projects are currently working on the development of QKD systems... most prominently the EuroQCI project initiated by the European Commission.""",2026-05-09,qwen3.6:27b,low
xw-405,UK-CMORG-PQC-Guidance-2025,UK NCSC PQC Guidance,intersects_with,policy_reference,"""This paper emphasises the urgency of managing quantum risk and aligns with the UK National Cyber Security Centre’s (NCSC) guidance for the financial sector to begin transitioning towards quantum-safe cryptographic practices.""",2026-05-09,qwen3.6:27b,high
xw-406,UK-CMORG-PQC-Guidance-2025,FIPS 203,intersects_with,implementation_guidance,"""In August 2024, NIST finalised its first set of PQC algorithms... These algorithms include: ML-KEM... These algorithms are now recommended for implementation...""",2026-05-09,qwen3.6:27b,high
xw-407,UK-CMORG-PQC-Guidance-2025,FIPS 204,intersects_with,implementation_guidance,"""In August 2024, NIST finalised its first set of PQC algorithms... These algorithms include: ML-DSA... These algorithms are now recommended for implementation...""",2026-05-09,qwen3.6:27b,high
xw-408,UK-CMORG-PQC-Guidance-2025,FIPS 205,intersects_with,implementation_guidance,"""In August 2024, NIST finalised its first set of PQC algorithms... These algorithms include: SLH-DSA... These algorithms are now recommended for implementation...""",2026-05-09,qwen3.6:27b,high
xw-409,UK-CMORG-PQC-Guidance-2025,US-CISA-PQC-OT-2024,intersects_with,policy_reference,"""The Cross Market Operational Resilience Group (CMORG) aligns with industry best practices as highlighted in the U.S. Cybersecurity and Infrastructure Security Agency (CISA) and federal partners’ publication, Quantum Readiness: Migration to PQC...""",2026-05-09,qwen3.6:27b,high
xw-410,UK-CMORG-PQC-Guidance-2025,EU-BSI-PQC-Joint-Statement-2024,intersects_with,policy_reference,"""In December 2024, security agencies of eighteen EU member states released a joint statement urging organisations to transition to international standards such as the NIST algorithms.""",2026-05-09,qwen3.6:27b,medium
xw-411,UK-CMORG-PQC-Guidance-2025,NIST NCCoE SP 1800-38C,intersects_with,implementation_guidance,"""To support this transition, NIST established a project at the National Cybersecurity Center of Excellence (NCCoE) that will publish guidelines to assist organisations in their PQC migration strategies.""",2026-05-09,qwen3.6:27b,medium
xw-412,UK-CMORG-PQC-Guidance-2025,ANSSI PQC Position Paper,intersects_with,policy_reference,"""France (ANSSI) Transition Strategy: Advocates progressive increase of assurance on new post-quantum algorithms without introducing vulnerabilities. Specific algorithm recommendations are to be detailed in forthcoming guidelines.""",2026-05-09,qwen3.6:27b,medium
xw-413,UK-CMORG-PQC-Guidance-2025,BSI TR-02102-1,intersects_with,policy_reference,"""Germany (BSI) General Guidance: Emphasises the importance of migrating to PQC and support the adoption of algorithms selected by NIST. Specific algorithm recommendations are to be detailed in forthcoming guidelines.""",2026-05-09,qwen3.6:27b,medium
xw-414,US-QCCPA-2022,OMB-M-23-02,intersects_with,policy_reference,"""the Director of OMB... shall issue guidance on the migration of information technology to post-quantum cryptography""",2026-05-09,qwen3.6:27b,high
xw-415,US-QCCPA-2022,FIPS 203,intersects_with,policy_reference,"""Not later than 1 year after the date on which the Director of NIST has issued post-quantum cryptography standards... issue guidance requiring each agency to... migrate""",2026-05-09,qwen3.6:27b,high
